Cattle_ID,Milk_Yield_L
222,14.49808344631532
223,15.916507971272116
224,17.312593006648793
225,17.63312045229906
226,14.629347599525005
227,16.79572853997338
228,20.76606282417749
229,18.240750260251176
230,18.46316462158753
231,12.731423679157247
232,14.994240860225755
233,20.22737651610902
234,18.053932084889016
235,15.749193952941388
236,15.88599490189711
237,19.09231054272933
238,13.034198249515876
239,15.838827117605016
240,20.965612611210137
241,19.264872185131654
242,21.549391053175047
243,11.14138544013159
244,15.092857577113282
245,13.851896198238009
246,14.331556009875296
247,18.187710885168794
248,14.415024541205222
249,17.175053337075088
250,20.678523402364945
251,17.060535646327473
252,15.536537816692643
253,15.653844570339018
254,14.977955254521325
255,14.242059797890622
256,15.543194795638621
257,18.62164655017731
258,17.900539729271767
259,20.17471683117385
260,19.53265312596018
261,18.785120399640608
262,15.610728491999097
263,11.788682684815132
264,16.867827071135306
265,15.033958681519437
266,10.854114358473268
267,19.50800170983846
268,9.935020040429364
269,21.304389931058658
270,20.447284179059974
271,16.052606628938307
272,12.607741273018428
273,13.231149340444404
274,15.76822205575159
275,18.15629930995329
276,17.049850914323848
277,23.514498122916176
278,10.443652501875302
279,12.25345668858431
280,11.513962005919545
281,21.5320970344594
282,14.768779484090356
283,14.006502495195164
284,14.766443346537596
285,11.000048466584653
286,15.531666520111788
287,9.84822315375334
288,17.694374233536728
289,18.270081905917635
290,21.796260747888475
291,15.419706881564306
292,15.62411956455396
293,18.22942058317338
294,14.99990275977385
295,15.571580787953028
296,20.038024266487724
297,12.957853176116762
298,12.444724191525182
299,13.576930085766298
300,24.08922999109127
301,13.252860204466455
302,16.83791269648504
303,11.831789920572657
304,20.733423375898536
305,19.24207764205393
306,14.649237342891126
307,18.46267953898257
308,18.919662184655405
309,14.898149579603768
310,17.53671927330812
311,12.305590449536567
312,13.848790140162624
313,23.8779700907534
314,13.721640799177106
315,16.522414134570106
316,18.76272787038565
317,13.28683334098613
318,12.473985160141826
319,12.209092126993756
320,10.294314423264797
321,19.79249432427112
322,14.069531876754791
323,10.113323868865082
324,14.060732073352408
325,18.45422604726879
326,13.303550209239498
327,19.74572735003405
328,15.358761331596474
329,12.1315972357049
330,16.100661296701
331,24.37140930922743
332,19.773299260750235
333,24.037439949579863
334,11.642821580815541
335,16.5311267125251
336,19.61954782763699
337,20.000208027923456
338,15.55134702476976
339,15.168414709422999
340,12.629947392363372
341,24.877836124196925
342,9.34433680034926
343,20.206293348090938
344,12.653766403729488
345,11.026562141706354
346,22.103097981544618
347,12.99811224077169
348,16.539515401254306
349,22.301843998061145
350,10.20472159221341
351,20.37390811406194
352,15.42303093827643
353,18.243368625085235
354,19.678050155807863
355,14.845779174897208
356,19.921344897109016
357,14.5223883085079
358,18.275356924537064
359,11.018696286792473
360,11.799999348546004
361,16.853710068146757
362,16.509491951445526
363,16.85475011372773
364,14.006111180266064
365,14.203724983167387
366,15.050131406501142
367,16.407716450180722
368,14.289151468523812
369,18.517153518858674
370,16.74718748064482
371,21.711705695136736
372,12.009244624663939
373,10.724792964163582
374,17.21211809632488
375,15.139492020633421
376,16.88616056305664
377,13.981455004221985
378,15.656725787328934
379,19.940080918165656
380,19.604842519401753
381,12.0430451401011
382,17.4826247013721
383,18.50791414249398
384,13.073535429743277
385,15.626684294872472
386,16.736364198644743
387,17.51983464925947
388,20.05820137392825
389,13.152708147140862
390,20.15860515034507
391,13.617503217475369
392,13.163435032300509
393,13.69050017726758
394,8.644262092226736
395,19.948850284094636
396,13.8153479515761
397,14.530183009838202
398,17.967735477648862
399,12.645031855521344
400,13.39657612000521
401,13.87732914299228
402,15.484946968813947
403,13.969748658294233
404,18.902552234636417
405,15.207223033886981
406,18.45962134731932
407,14.87006104832173
408,18.64615168641192
409,19.59471391947772
410,15.71274686394707
411,16.053905585482863
412,14.240869888341734
413,19.313287331455548
414,8.566523884341295
415,14.486294512816631
416,18.589667723247242
417,13.394814926318256
418,17.009843371839622
419,19.13370517727346
420,16.164800481731884
421,14.40986345921753
422,15.060252022905363
423,20.79877808455503
424,15.201687211729894
425,12.95765005361832
426,13.994329786605652
427,22.741737909852485
428,11.829187977622848
429,20.187804196804386
430,16.90455405013358
431,15.077989084373433
432,17.68618804819448
433,8.096516798874045
434,16.716539624507153
435,15.359954632943069
436,17.387122937494958
437,14.166029174871895
438,11.219657829171679
439,18.549229523881262
440,13.876009863206459
441,12.217232944347296
442,17.9644181591958
443,18.14989844120452
444,15.232003228067422
445,19.33034444556864
446,15.691032987537719
447,17.332348568252364
448,8.847026277793809
449,13.876681882826281
450,12.840180652540875
451,18.193602915502957
452,24.02223933985519
453,9.865856407983932
454,12.671305141428034
455,10.430166020728317
456,20.804050895145487
457,15.760905020209668
458,16.26304252400005
459,15.954124493888935
460,10.470970450408814
461,15.06449166458943
462,13.341653922945477
463,14.311633653355575
464,19.324554051248185
465,16.608909894272035
466,10.481137396994338
467,13.948539042104926
468,12.329947832827855
469,23.113099244518175
470,13.066911262010787
471,17.074437135793083
472,11.720459791442684
473,16.975652706330443
474,14.868292776661098
475,15.553781981133923
476,18.384820678713602
477,16.153368528553422
478,14.948059386949009
479,13.073472992328385
480,10.819036259476782
481,16.182042715769676
482,15.536986512064896
483,13.22263235296037
484,13.181982214405485
485,16.04489775090485
486,17.021597267513908
487,15.95285387258772
488,19.16384901593191
489,18.024350529760643
490,12.875057327074222
491,17.36851713565714
492,12.496031642910074
493,16.965237827702214
494,10.492311152204852
495,13.891445088820637
496,18.106822353603242
497,11.626112965959045
498,10.60983960023093
499,19.099875767372477
500,21.19159910665615
501,19.73536196576136
502,12.6043516750053
503,11.318259296842607
504,10.395419942513929
505,19.912803413462132
506,15.853278769712608
507,14.332563562286623
508,11.071406594997281
509,15.422738932815644
510,15.284925601304916
511,21.278406051220816
512,15.992729162097664
513,10.508174279132154
514,16.267587145263963
515,19.547190823840246
516,13.391452268522679
517,7.876147743616739
518,18.429077233183172
519,11.947141019613893
520,16.44394752143727
521,10.027571994711725
522,15.403977526849744
523,12.230516537561396
524,15.571712777243695
525,11.38059035539115
526,21.92618100479501
527,22.56534573861727
528,14.50277248039786
529,16.746374848085033
530,16.063159013718312
531,15.387243516334289
532,15.89348324727779
533,14.86660231281956
534,14.096836434856092
535,14.250042966006353
536,15.095901659929194
537,14.432693204642053
538,22.006740556363066
539,11.818757914060907
540,12.718462922226145
541,14.727855435883408
542,17.720120623579874
543,17.44233461660951
544,13.468569051590425
545,16.724255890891147
546,11.103803413742295
547,14.987597279839198
548,20.299944128865423
549,19.423353238588344
550,12.99639953677524
551,13.446950158733832
552,15.375062269284683
553,8.333884127578298
554,11.920970533681862
555,19.086304748833346
556,14.075355629977299
557,14.675230635913156
558,16.21954558484369
559,14.38924550398302
560,18.984775910590326
561,13.935285057768715
562,11.482239331148488
563,18.42238225756278
564,17.152168812965126
565,7.599941871610744
566,13.032655567827657
567,12.606708084469338
568,15.216297799768267
569,14.334318655765397
570,15.812093900983996
571,15.430681032324454
572,18.634848521291197
573,14.014518768437807
574,13.14543747303315
575,11.566530765099639
576,15.288811872841558
577,14.949681637333072
578,16.021242991844098
579,12.853354939718278
580,11.903902572602743
581,14.433694632252264
582,12.466763873093964
583,11.449897223705918
584,21.651371083336226
585,17.622855497013283
586,13.49741180484644
587,17.55730917543584
588,16.064824698063752
589,19.112052497521933
590,15.189899108001683
591,21.332890283474978
592,16.362950543129312
593,17.486058362912406
594,13.003980861976595
595,14.13804743457736
596,19.233608563161503
597,15.948237794946104
598,16.722509666911513
599,13.896113062818506
600,12.313478232776102
601,14.634761312709367
602,11.772878963417893
603,16.35014744858962
604,12.02983666542102
605,16.524424541025233
606,15.34980907831285
607,19.25052713042407
608,18.421762620090036
609,13.407183718663939
610,13.978168916797099
611,20.462197316304533
612,18.447224177138335
613,12.72393408688036
614,15.111817183096747
615,19.654209321429136
616,17.87603009370404
617,12.13295691348188
618,15.888437327854387
619,11.590253127951039
620,19.217345321559485
621,11.943787367617247
622,12.42627491089727
623,16.95099443173453
624,16.866907167637365
625,16.36753246751079
626,14.875596826603962
627,15.391533704497032
628,17.975652540506168
629,16.007636393630776
630,13.396086097486371
631,13.074281192340788
632,11.409448440383873
633,13.681692005335027
634,12.529003616489854
635,19.00276689597816
636,18.982057529768355
637,16.025017922415902
638,17.732719073442798
639,18.56684158008895
640,6.301613233057494
641,10.853134921356125
642,20.83544372544062
643,19.063348057095247
644,22.143896600843924
645,14.55488061803191
646,17.76384510944238
647,17.74689583559284
648,12.98916029431398
649,12.467001048075925
650,11.55539476813918
651,20.906221422326073
652,15.73296576462796
653,17.7490690246403
654,23.548279542955076
655,16.1833194297521
656,14.909982661042928
657,13.236690852110863
658,20.868182366094647
659,15.55593623605905
660,10.664282162688105
661,10.276003552760926
662,17.553849847930184
663,19.280216539430533
664,13.01576217249127
665,19.150738763500186
666,12.837084622547446
667,18.829657643983367
668,14.84129172715303
669,13.043991607695636
670,11.250842645918974
671,13.215094021810051
672,16.047951212999344
673,15.369191502991862
674,13.738866821932703
675,22.82117403679828
676,17.14315388222777
677,11.252992367512084
678,16.51101604385658
679,13.095565046898722
680,16.613562888683884
681,15.489021451467277
682,11.572986703409178
683,10.56710800893642
684,16.362507022036734
685,12.177279437145666
686,18.732355252579268
687,21.055272352113214
688,18.222812194315196
689,9.42095501079128
690,13.210178980222498
691,12.118892482657932
692,21.0359575338229
693,10.551256856070202
694,11.702801438543286
695,11.88462834332385
696,21.581002568886632
697,13.510838688883672
698,11.893573408528681
699,14.012943151599615
700,15.077848236995356
701,15.313897082753652
702,9.35233975207008
703,16.51145119799769
704,13.849429386026362
705,15.277663402702842
706,20.418753224351548
707,15.094451263909946
708,18.16398395711608
709,11.889524961857598
710,17.547184347902963
711,13.555235288075156
712,8.988049029794812
713,12.992713591118052
714,14.254444906687246
715,18.371425590234
716,15.292196203884458
717,13.855360534770293
718,18.388301977433876
719,17.734626675583534
720,15.744026051712671
721,16.671611435248685
722,11.931144751703473
723,19.86632668435497
724,9.85891557944158
725,14.846550248528265
726,11.784388677999308
727,17.57404388953023
728,18.419944308172166
729,10.977989470731057
730,15.601698030692011
731,21.75189595002979
732,10.434039851138829
733,16.60282603332704
734,18.4196576076058
735,15.04042389543992
736,15.041500780724764
737,21.415437457838532
738,13.609567257886221
739,17.530322123794924
740,17.910977058104187
741,19.883959079606306
742,16.790101048627555
743,14.332926096961382
744,13.285590033524798
745,15.483334044452855
746,16.520052787091252
747,14.764267003660681
748,18.25690619912678
749,18.92139746029389
750,7.494378211494886
751,10.987972836402681
752,17.23969014853528
753,11.981530430562987
754,19.11755680903684
755,22.10572324223801
756,22.104233192849485
757,18.604580203268988
758,12.56327120410296
759,19.570076814779792
760,14.852222728748993
761,21.024554620669907
762,21.81497858473287
763,16.613953613341188
764,12.118583016851797
765,13.900104998638316
766,12.59896267079145
767,10.192786277185439
768,12.86870437082896
769,14.946528513437418
770,17.287721396268505
771,11.518454543022958
772,14.115337775022192
773,12.734526453801715
774,18.871271639846242
775,17.028849499208057
776,11.754739210437519
777,11.938736597223857
778,9.797518805721515
779,11.898343450674277
780,7.232898633867333
781,13.7244180412989
782,14.717819179680726
783,17.459611654892072
784,14.52917512680059
785,10.463348073691865
786,23.264664522264745
787,18.376024099471874
788,13.888166814407237
789,14.547466418876564
790,16.891038620806775
791,11.460293866583296
792,16.19866571210591
793,8.869048849233392
794,16.722492069101698
795,15.311386979373143
796,19.152199077133517
797,10.331559033934035
798,18.49229624122249
799,16.873361737440057
800,19.487058928617706
801,15.140054522210622
802,18.066195508029914
803,18.161226249770476
804,18.192340816710022
805,13.36235059518162
806,17.939150116004736
807,15.651320076084653
808,12.934784358789022
809,10.328049515540147
810,13.016552482274628
811,18.02787839112595
812,17.68005879186482
813,11.67246337029043
814,7.989137412100325
815,15.600645714461365
816,18.038466437987402
817,17.70706769770703
818,17.539351785721813
819,22.603834004125705
820,21.269450868444313
821,7.089127984132913
822,12.479815268124536
823,14.368706609604583
824,18.8899044537175
825,18.004501197543302
826,14.225092305286804
827,13.562163509058944
828,17.00883500622881
829,12.263552215186584
830,14.834878328432442
831,12.746826427203908
832,14.097461898548692
833,13.741773448340222
834,19.995335200147434
835,13.363157575194453
836,15.3714604133476
837,17.36391565247331
838,14.665615997175019
839,16.111211522313294
840,19.15003018962592
841,13.763813561055859
842,9.653363034160446
843,16.017359949993224
844,16.762096239900515
845,20.346327620312216
846,16.095300628459064
847,11.064117330177163
848,16.214219639554877
849,14.322974142943934
850,13.215227060087276
851,12.829143743707425
852,18.20940855210235
853,16.71190814269349
854,11.367854327869537
855,7.001885721544667
856,18.759582160360416
857,20.844823933734272
858,14.161359482144416
859,13.097831780953953
860,12.175152432375844
861,24.1658406154256
862,16.365800812061746
863,17.04099377371026
864,11.61147249544731
865,17.15268710918545
866,12.795424616243285
867,13.315535214287516
868,16.481195148388405
869,10.276857407644696
870,9.984225408239716
871,12.573148969644098
872,19.02140661104075
873,18.518044965559884
874,15.368775530451154
875,18.749172318807705
876,22.32558439551881
877,13.722706431569373
878,20.15072332668041
879,18.31591164893714
880,19.338458801824927
881,20.671991698880106
882,11.221243737990182
883,15.336671562208693
884,17.572114881753407
885,18.987972804595913
886,16.941003991515625
887,10.787075023654726
888,11.498171150484048
889,12.616935420496535
890,16.37766653791639
891,19.13663752246817
892,16.027562929413342
893,11.390812653168563
894,12.80729197597386
895,11.794616511693734
896,15.819943426163032
897,10.981688921426505
898,15.601481612606833
899,18.105217693299362
900,23.6974892201704
901,10.136699553488123
902,9.354186819056741
903,14.987647232894906
904,14.666055709272296
905,15.129118972016652
906,11.58854817071939
907,15.957021970264512
908,17.21348365818904
909,18.10663642257385
910,9.65488433435856
911,15.043956005403434
912,18.82042946259394
913,12.34582712618235
914,21.602944370519232
915,21.138627541259883
916,16.538866727733858
917,14.274691853421274
918,12.765094177461147
919,14.218459904592603
920,13.665469374355942
921,13.573448792746092
922,13.365777899538084
923,18.70624304263753
924,17.097435841659422
925,15.886973131812237
926,17.060930990537877
927,14.146946689293705
928,16.959925097574903
929,15.702197201768623
930,18.93749216142763
931,21.41054849049634
932,16.95349407550694
933,15.508296173844823
934,17.813291046212804
935,13.271841764821932
936,13.668900227315845
937,15.577784568053914
938,12.972208629359267
939,14.532102069122056
940,14.300175277693654
941,17.84915091695106
942,22.727686516605864
943,13.055715447918198
944,18.255392888655855
945,16.94039555639407
946,13.721285116767916
947,15.921047592061592
948,12.896707189970794
949,19.05239020279257
950,21.839434080652453
951,8.518579493536153
952,15.245145854112
953,16.72321681467911
954,24.038475907518936
955,10.596333045581469
956,12.828326682979512
957,16.43604145058789
958,17.44951082082887
959,15.172074987799343
960,18.90378975717416
961,17.826011611285594
962,14.366722518790258
963,13.520247972252951
964,17.34366923887465
965,17.565613530767642
966,17.558068506791717
967,13.845489311556639
968,13.535739251389112
969,10.623742541968896
970,16.721679670398636
971,14.359522771970962
972,10.702702697387702
973,12.390606096125058
974,11.76765863657085
975,14.368169034102607
976,11.62715009915407
977,14.014514618565551
978,18.818681934937512
979,19.421095090331008
980,19.7143873555898
981,16.330092827761938
982,15.138852477869715
983,14.835212700819216
984,14.127388896551844
985,22.669806238597374
986,22.40748233897883
987,13.956131893516849
988,12.934276334370969
989,15.705249276452019
990,15.610110785480828
991,14.553715769060265
992,8.998475129196956
993,17.29594795166748
994,13.858165701811236
995,15.212047297534298
996,19.426828906249284
997,15.058691884972271
998,18.6615100366724
999,9.63206805797886
1000,15.080731665920883
1001,13.040947443511493
1002,17.12101541459027
1003,12.1206237044018
1004,11.236597155065931
1005,17.96253845488598
1006,10.702760869094032
1007,14.41463813325755
1008,18.07875475448649
1009,17.36921259921168
1010,16.407548473391067
1011,17.78921993231496
1012,8.096550678806626
1013,15.559315833797385
1014,14.516178097057852
1015,16.036039650270236
1016,15.85604536753949
1017,14.745661190378025
1018,19.529941946400523
1019,9.102241607634733
1020,15.123272214088349
1021,17.00014023751494
1022,17.479472461573973
1023,15.14534363766811
1024,19.57219313998551
1025,17.72065248768957
1026,12.714478329299087
1027,13.177631267780693
1028,18.51802939487443
1029,17.56661480722878
1030,15.557667990890641
1031,15.452405449358313
1032,17.19962337880968
1033,19.202523852010145
1034,14.657085484312523
1035,16.74846841750997
1036,17.746853071994398
1037,16.045167398491152
1038,17.478605849009522
1039,18.206874436342865
1040,13.09591917607614
1041,12.128242310891004
1042,15.70561498553566
1043,24.613044017556554
1044,11.403997526722435
1045,21.103038388988914
1046,12.840773449050133
1047,13.690920482759799
1048,12.695862048926244
1049,11.078951243190932
1050,15.794066510899176
1051,14.665043592032742
1052,18.484340127039435
1053,21.02120245694644
1054,15.761447145955117
1055,16.966560644039298
1056,15.11795385390656
1057,15.28251128670551
1058,13.201432941695861
1059,20.625631012929187
1060,19.128607689984012
1061,18.662313257534556
1062,15.440545781726025
1063,14.541264156836315
1064,20.42586429446528
1065,15.033124274654654
1066,17.31778170422222
1067,13.001738400050437
1068,16.505094363417488
1069,18.196448027888092
1070,13.878494809641182
1071,14.487832484954168
1072,12.470855342682434
1073,12.552126955259045
1074,16.438569808098325
1075,13.04884129369422
1076,16.907947619315173
1077,19.69419655598087
1078,15.572510196586654
1079,14.186259626046658
1080,18.580439527527528
1081,10.678007728571863
1082,14.140386946467789
1083,16.397775895670907
1084,17.569907189842603
1085,17.799206783156084
1086,10.21750265837594
1087,17.11727707905373
1088,14.994668645254484
1089,10.029394276142295
1090,15.566965559539852
1091,20.2588115874205
1092,16.105456451480705
1093,23.260153713324666
1094,14.385478477245963
1095,10.331309536575123
1096,13.507649924347835
1097,12.979606169279151
1098,12.223763957306064
1099,15.67724246079508
1100,10.494275105503387
1101,17.189598312019406
1102,17.74155058731924
1103,8.61445454248702
1104,13.039089153494274
1105,16.31702807591741
1106,17.972179704617037
1107,19.41270565045574
1108,15.575436893548481
1109,14.450142090488663
1110,12.153693130558276
1111,8.891987825525588
1112,25.844699964435716
1113,13.012304104465134
1114,13.108536020714336
1115,11.419840017596462
1116,16.598976587923296
1117,23.116911514233834
1118,10.595344971764657
1119,18.4859691287547
1120,13.177189058313342
1121,15.101408680996485
1122,20.372289261113664
1123,17.158550137932984
1124,18.37806032302975
1125,13.878383916446055
1126,11.286593049754345
1127,18.047676762790818
1128,16.722520546858078
1129,18.18788581661816
1130,13.475568187539215
1131,12.465740139986059
1132,10.721682476978767
1133,11.95532050511705
1134,17.23568609264156
1135,15.69955007824689
1136,13.683010713607242
1137,17.960173749622975
1138,13.38032312402449
1139,8.517423579510789
1140,22.802386050251805
1141,9.39203482551289
1142,20.64162706684321
1143,15.161726363046842
1144,14.26878653277188
1145,16.837472735898498
1146,16.98887858172162
1147,13.475914629569019
1148,16.968661303213445
1149,13.416999432742717
1150,15.300642080910015
1151,9.16601905971327
1152,17.74494010070586
1153,18.625216687724496
1154,11.295468562728278
1155,14.483497614690458
1156,16.504810834917837
1157,16.267378079315463
1158,15.072063431651603
1159,15.251752092326413
1160,12.892154321337808
1161,17.66823928600413
1162,12.67713691063789
1163,16.751165241728728
1164,17.79106611528894
1165,15.213942985894638
1166,14.340779537579014
1167,16.256493869622474
1168,13.728085525542994
1169,17.118377125707603
1170,17.56993366289063
1171,17.669673131147256
1172,15.713750011694959
1173,13.504054383188258
1174,24.357364460588105
1175,17.26905079998614
1176,18.13550821050119
1177,19.907669106166043
1178,18.669799262141417
1179,15.010139068483278
1180,15.87316463239917
1181,14.070124451315726
1182,16.460684044922022
1183,14.749035840714118
1184,16.012887837174436
1185,22.177544344605245
1186,14.484347264820494
1187,14.217950324806026
1188,14.897743374048394
1189,16.514959754378605
1190,21.84437683302474
1191,18.24722530115575
1192,14.7834439708431
1193,16.014047139836517
1194,14.622787209321706
1195,13.868873348827506
1196,18.198094870406376
1197,15.520839450040256
1198,12.886538298700088
1199,19.11697475259111
1200,14.540302809612475
1201,13.579206460771818
1202,15.277851753751865
1203,24.729835929927486
1204,14.66901063430015
1205,16.714214705020265
1206,16.3868308136909
1207,17.36176624281107
1208,17.351342627246375
1209,13.911031779926859
1210,12.71210443227022
1211,12.141872861283236
1212,17.62919720792352
1213,15.981134226394607
1214,16.94735686035304
1215,11.973635215703148
1216,10.237192431198775
1217,11.91205993894825
1218,13.883702900691446
1219,14.535504866030607
1220,11.909161489279487
1221,16.186484572137477
1222,22.794733212951435
1223,14.098067041635606
1224,14.69985900893027
1225,12.1516120761621
1226,10.493377859355826
1227,14.794601029117226
1228,9.72488369605011
1229,14.39153613758393
1230,15.816646931524863
1231,16.400228167937417
1232,12.601512021097763
1233,16.15865022844344
1234,15.42531811367177
1235,12.576870482665075
1236,20.211544821849582
1237,16.23326494130348
1238,23.058709498852686
1239,11.35402503842909
1240,15.080612811293491
1241,15.863129280828588
1242,17.1815253413491
1243,9.012931525608614
1244,15.941607901177846
1245,16.941741783248794
1246,15.560948230961586
1247,9.886736476868926
1248,14.49781722226256
1249,11.121172965302616
1250,12.5937627424728
1251,17.11305734016999
1252,21.10204518141213
1253,16.648920057536618
1254,18.075088720894406
1255,12.86579727077174
1256,21.952377244725966
1257,15.799016572417392
1258,17.12990656914962
1259,15.197694398432017
1260,9.369973563259029
1261,16.177987671327493
1262,12.309901434358533
1263,10.757550565515148
1264,15.167011282817867
1265,14.817874664898426
1266,12.66700726678596
1267,14.473785060783083
1268,17.730611260479566
1269,21.788567205397506
1270,19.059579407973853
1271,19.18807513504317
1272,14.714387116374429
1273,13.4402576509904
1274,18.347207029097838
1275,13.605522730278315
1276,13.070402695053758
1277,17.73859387789451
1278,13.57400184218292
1279,17.4313911394924
1280,11.349348706161972
1281,14.153639215293884
1282,17.674141229060908
1283,16.77714609937051
1284,19.22691355286925
1285,15.938992009076708
1286,12.868183176950257
1287,16.719144239601725
1288,21.68283452215669
1289,13.854161710019957
1290,14.012435400095328
1291,20.35859358579974
1292,14.627664977792112
1293,11.912394727479171
1294,16.555398194670854
1295,17.737508676386337
1296,13.96307153294192
1297,20.493693965125264
1298,15.303871849294506
1299,23.264141609548364
1300,19.649476882776224
1301,17.105201355518176
1302,13.768917046799936
1303,8.529217821381653
1304,15.779775756175587
1305,18.684590251716802
1306,15.27707498125962
1307,12.850770908656994
1308,10.027571546915155
1309,16.691084671088724
1310,18.15140916886486
1311,14.687278094484096
1312,15.32494290168285
1313,13.016007494992493
1314,11.875622859026095
1315,23.806004644201455
1316,16.32026868826203
1317,14.546984508469103
1318,11.62975372532696
1319,16.146009123635558
1320,13.113685591378069
1321,11.360887504553428
1322,13.387802766567066
1323,19.899289144121205
1324,15.212770771877837
1325,11.818875579680018
1326,15.04410382846043
1327,15.63193921334324
1328,21.417075087765284
1329,20.74465824444905
1330,13.387165562737579
1331,13.37807810121628
1332,15.73387061759954
1333,15.603177398526148
1334,12.774958622718435
1335,11.77157681523804
1336,17.227758609277824
1337,22.923862744523877
1338,11.81083420109043
1339,18.154825967231176
1340,16.589082085742312
1341,17.89644308672299
1342,15.09295914570861
1343,21.9429257137737
1344,13.157857682969958
1345,11.228353627716789
1346,21.20244102255895
1347,17.493561831316576
1348,13.552626773030713
1349,18.4960330981819
1350,16.925778340612503
1351,17.43568551255735
1352,10.564633080897098
1353,12.499261465730456
1354,17.52919123585018
1355,15.826208597492553
1356,16.44501760391479
1357,10.995107392542135
1358,16.36346719834055
1359,19.21565166666726
1360,11.111453641030874
